1.95312E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.54589E+02 1.61548E+06 2.79190E-05
5.85938E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.54585E+02 1.61544E+06 8.84289E-05
9.76562E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.54580E+02 1.61539E+06 1.55527E-04
1.36719E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54576E+02 1.61535E+06 2.29331E-04
1.75781E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54571E+02 1.61530E+06 3.09945E-04
2.14844E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54566E+02 1.61525E+06 3.97464E-04
2.53906E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54560E+02 1.61520E+06 4.91942E-04
2.92969E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54555E+02 1.61514E+06 5.93394E-04
3.32031E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54549E+02 1.61509E+06 7.01817E-04
3.71094E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54543E+02 1.61503E+06 8.17203E-04
4.10156E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54537E+02 1.61497E+06 9.39524E-04
4.49219E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54530E+02 1.61490E+06 1.06871E-03
4.88281E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54523E+02 1.61483E+06 1.20465E-03
5.27344E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54515E+02 1.61476E+06 1.34724E-03
5.66406E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54508E+02 1.61468E+06 1.49632E-03
6.05469E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54500E+02 1.61461E+06 1.65170E-03
6.44531E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54491E+02 1.61452E+06 1.81321E-03
6.83594E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54483E+02 1.61444E+06 1.98061E-03
7.22656E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54474E+02 1.61435E+06 2.15369E-03
7.61719E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54464E+02 1.61426E+06 2.33216E-03
8.00781E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54454E+02 1.61416E+06 2.51574E-03
8.39844E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54444E+02 1.61406E+06 2.70411E-03
8.78906E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54433E+02 1.61395E+06 2.89692E-03
9.17969E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54422E+02 1.61384E+06 3.09381E-03
9.57031E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54410E+02 1.61373E+06 3.29440E-03
9.96094E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.54398E+02 1.61361E+06 3.49832E-03
